to_be_deleted_path,reconstructed_filename,found_in_db,file_id,actions,notes
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190818_094342_328_recorded.mp4,VID 20190818 094342 328 recorded.mp4,True,3767,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190818_094510_722_recorded.mp4,VID 20190818 094510 722 recorded.mp4,True,3773,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190824_082501_788_recorded.mp4,VID 20190824 082501 788 recorded.mp4,True,3779,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190824_082803_389_recorded.mp4,VID 20190824 082803 389 recorded.mp4,True,3782,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190824_083134_289_recorded.mp4,VID 20190824 083134 289 recorded.mp4,True,3785,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190824_083433_030_recorded.mp4,VID 20190824 083433 030 recorded.mp4,True,3788,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_171358_853_recorded.mp4,VID 20190825 171358 853 recorded.mp4,True,3791,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_171554_299_recorded.mp4,VID 20190825 171554 299 recorded.mp4,True,3794,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_172008_121_recorded.mp4,VID 20190825 172008 121 recorded.mp4,True,3797,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_172350_849_recorded.mp4,VID 20190825 172350 849 recorded.mp4,True,3799,,Ambiguous match (5 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_173613_628_recorded.mp4,VID 20190825 173613 628 recorded.mp4,True,3801,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_174105_607_recorded.mp4,VID 20190825 174105 607 recorded.mp4,True,3804,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_174603_641_recorded.mp4,VID 20190825 174603 641 recorded.mp4,True,3807,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_174851_707_recorded.mp4,VID 20190825 174851 707 recorded.mp4,True,3810,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_175130_075_recorded.mp4,VID 20190825 175130 075 recorded.mp4,True,3816,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_175415_222_recorded.mp4,VID 20190825 175415 222 recorded.mp4,True,3819,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_175706_436_recorded.mp4,VID 20190825 175706 436 recorded.mp4,True,3822,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_175854_989_recorded.mp4,VID 20190825 175854 989 recorded.mp4,True,3825,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_180222_819_recorded.mp4,VID 20190825 180222 819 recorded.mp4,True,3828,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190825_180515_674_recorded.mp4,VID 20190825 180515 674 recorded.mp4,True,3831,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190828_072148_574_recorded.mp4,VID 20190828 072148 574 recorded.mp4,True,3840,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190828_072455_050_recorded.mp4,VID 20190828 072455 050 recorded.mp4,True,3843,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190830_043503_769_recorded.mp4,VID 20190830 043503 769 recorded.mp4,True,3846,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190830_043741_579_recorded.mp4,VID 20190830 043741 579 recorded.mp4,True,3849,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190830_052314_691_recorded.mp4,VID 20190830 052314 691 recorded.mp4,True,3855,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190830_052658_977_recorded.mp4,VID 20190830 052658 977 recorded.mp4,True,3858,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_164823_878_recorded.mp4,VID 20190922 164823 878 recorded.mp4,True,3861,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_165124_370_recorded.mp4,VID 20190922 165124 370 recorded.mp4,True,3863,,Ambiguous match (5 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_165613_688_recorded.mp4,VID 20190922 165613 688 recorded.mp4,True,3865,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_170150_642_recorded.mp4,VID 20190922 170150 642 recorded.mp4,True,3868,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_170427_834_recorded.mp4,VID 20190922 170427 834 recorded.mp4,True,3871,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_170728_048_recorded.mp4,VID 20190922 170728 048 recorded.mp4,True,3874,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_171023_518_recorded.mp4,VID 20190922 171023 518 recorded.mp4,True,3880,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_171317_129_recorded.mp4,VID 20190922 171317 129 recorded.mp4,True,3883,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_171540_345_recorded.mp4,VID 20190922 171540 345 recorded.mp4,True,3886,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_172717_630_recorded.mp4,VID 20190922 172717 630 recorded.mp4,True,3889,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190922_173116_612_recorded.mp4,VID 20190922 173116 612 recorded.mp4,True,3892,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190930_044633_428_recorded.mp4,VID 20190930 044633 428 recorded.mp4,True,3895,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190930_044819_644_recorded.mp4,VID 20190930 044819 644 recorded.mp4,True,3898,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20190930_070248_433_recorded.mp4,VID 20190930 070248 433 recorded.mp4,True,3904,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191002_041204_436_recorded.mp4,VID 20191002 041204 436 recorded.mp4,True,3909,,Ambiguous match (5 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191007_181716_991_recorded.mp4,VID 20191007 181716 991 recorded.mp4,True,3914,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191009_012258_523_recorded.mp4,VID 20191009 012258 523 recorded.mp4,True,3917,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191009_012835_727_recorded.mp4,VID 20191009 012835 727 recorded.mp4,True,3933,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191009_042205_218_recorded.mp4,VID 20191009 042205 218 recorded.mp4,True,3936,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_055628_002_recorded.mp4,VID 20191013 055628 002 recorded.mp4,True,3941,,Ambiguous match (5 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_055628_882_recorded.mp4,VID 20191013 055628 882 recorded.mp4,True,3946,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_093010_818_recorded.mp4,VID 20191013 093010 818 recorded.mp4,True,3949,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_093437_707_recorded.mp4,VID 20191013 093437 707 recorded.mp4,True,3952,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_093815_954_recorded.mp4,VID 20191013 093815 954 recorded.mp4,True,3955,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_094116_259_recorded.mp4,VID 20191013 094116 259 recorded.mp4,True,3958,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_094406_613_recorded.mp4,VID 20191013 094406 613 recorded.mp4,True,3961,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_095025_434_recorded.mp4,VID 20191013 095025 434 recorded.mp4,True,3964,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_095322_379_recorded.mp4,VID 20191013 095322 379 recorded.mp4,True,3967,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_095611_564_recorded.mp4,VID 20191013 095611 564 recorded.mp4,True,3970,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_100036_366_recorded.mp4,VID 20191013 100036 366 recorded.mp4,True,3973,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_100612_319_recorded(1).mp4,VID 20191013 100612 319 recorded(1).mp4,True,3976,,Ambiguous match (5 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191013_100918_691_recorded.mp4,VID 20191013 100918 691 recorded.mp4,True,3982,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191209_063339_321_recorded.mp4,VID 20191209 063339 321 recorded.mp4,True,3985,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191214_150656_291_recorded.mp4,VID 20191214 150656 291 recorded.mp4,True,3988,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191214_150946_332_recorded.mp4,VID 20191214 150946 332 recorded.mp4,True,3991,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191214_152018_526_recorded.mp4,VID 20191214 152018 526 recorded.mp4,True,3994,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191214_152258_240_recorded.mp4,VID 20191214 152258 240 recorded.mp4,True,3997,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191215_035730_158_recorded.mp4,VID 20191215 035730 158 recorded.mp4,True,4000,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_045609_610_recorded.mp4,VID 20191217 045609 610 recorded.mp4,True,4003,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_045744_438_recorded.mp4,VID 20191217 045744 438 recorded.mp4,True,4006,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_045932_852_recorded.mp4,VID 20191217 045932 852 recorded.mp4,True,4009,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_050405_915_recorded.mp4,VID 20191217 050405 915 recorded.mp4,True,4015,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_050649_754_recorded.mp4,VID 20191217 050649 754 recorded.mp4,True,4018,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2019__VID_20191217_050944_634_recorded.mp4,VID 20191217 050944 634 recorded.mp4,True,4021,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__QVR_2020_09_17_11_29_37.m4v,QVR 2020 09 17 11 29 37.m4v,True,4576,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__QVR_2020_10_19_10_49_09.m4v,QVR 2020 10 19 10 49 09.m4v,True,4591,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200104_174013_758_recorded.mp4,VID 20200104 174013 758 recorded.mp4,True,4606,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200104_174127_647_recorded.mp4,VID 20200104 174127 647 recorded.mp4,True,4609,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200104_174602_463_recorded.mp4,VID 20200104 174602 463 recorded.mp4,True,4612,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200104_174805_130_recorded.mp4,VID 20200104 174805 130 recorded.mp4,True,4615,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200104_175108_910_recorded.mp4,VID 20200104 175108 910 recorded.mp4,True,4618,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_050759_324_recorded.mp4,VID 20200106 050759 324 recorded.mp4,True,4621,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_050926_075_recorded.mp4,VID 20200106 050926 075 recorded.mp4,True,4624,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_051213_342_recorded.mp4,VID 20200106 051213 342 recorded.mp4,True,4627,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_051454_594_recorded.mp4,VID 20200106 051454 594 recorded.mp4,True,4630,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_051801_109_recorded.mp4,VID 20200106 051801 109 recorded.mp4,True,4633,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_051957_106_recorded.mp4,VID 20200106 051957 106 recorded.mp4,True,4636,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_065739_707_recorded.mp4,VID 20200106 065739 707 recorded.mp4,True,4639,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_070046_639_recorded.mp4,VID 20200106 070046 639 recorded.mp4,True,4642,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200106_070400_192_recorded.mp4,VID 20200106 070400 192 recorded.mp4,True,4645,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_052016_136_recorded.mp4,VID 20200110 052016 136 recorded.mp4,True,4648,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_052327_017_recorded.mp4,VID 20200110 052327 017 recorded.mp4,True,4651,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_053201_383_recorded.mp4,VID 20200110 053201 383 recorded.mp4,True,4654,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_053546_763_recorded.mp4,VID 20200110 053546 763 recorded.mp4,True,4657,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_053822_174_recorded.mp4,VID 20200110 053822 174 recorded.mp4,True,4660,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200110_054235_661_recorded.mp4,VID 20200110 054235 661 recorded.mp4,True,4663,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_120340_425_recorded.mp4,VID 20200119 120340 425 recorded.mp4,True,4666,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_120738_231_recorded.mp4,VID 20200119 120738 231 recorded.mp4,True,4669,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_120821_231_recorded.mp4,VID 20200119 120821 231 recorded.mp4,True,4672,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_121149_430_recorded.mp4,VID 20200119 121149 430 recorded.mp4,True,4675,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_121434_376_recorded.mp4,VID 20200119 121434 376 recorded.mp4,True,4678,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_121722_830_recorded.mp4,VID 20200119 121722 830 recorded.mp4,True,4681,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200119_122019_148_recorded.mp4,VID 20200119 122019 148 recorded.mp4,True,4684,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200122_071759_931_recorded.mp4,VID 20200122 071759 931 recorded.mp4,True,4687,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200122_072057_067_recorded.mp4,VID 20200122 072057 067 recorded.mp4,True,4690,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200122_200543_518_recorded.mp4,VID 20200122 200543 518 recorded.mp4,True,4693,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200127_071431_921_recorded.mp4,VID 20200127 071431 921 recorded.mp4,True,4696,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200127_071714_528_recorded.mp4,VID 20200127 071714 528 recorded.mp4,True,4699,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_065617_503_recorded.mp4,VID 20200131 065617 503 recorded.mp4,True,4702,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_070029_026_recorded.mp4,VID 20200131 070029 026 recorded.mp4,True,4705,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_110427_797_recorded.mp4,VID 20200131 110427 797 recorded.mp4,True,1614,,Ambiguous match (8 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_110601_123_recorded.mp4,VID 20200131 110601 123 recorded.mp4,True,4709,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_110718_428_recorded.mp4,VID 20200131 110718 428 recorded.mp4,True,4712,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_111150_524_recorded.mp4,VID 20200131 111150 524 recorded.mp4,True,4715,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_112200_114_recorded.mp4,VID 20200131 112200 114 recorded.mp4,True,4718,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_112739_159_recorded.mp4,VID 20200131 112739 159 recorded.mp4,True,4721,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_113846_674_recorded.mp4,VID 20200131 113846 674 recorded.mp4,True,4724,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_114426_350_recorded.mp4,VID 20200131 114426 350 recorded.mp4,True,4727,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_115028_902_recorded.mp4,VID 20200131 115028 902 recorded.mp4,True,4730,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_115324_660_recorded.mp4,VID 20200131 115324 660 recorded.mp4,True,4733,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_115603_879_recorded.mp4,VID 20200131 115603 879 recorded.mp4,True,4736,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_120624_919_recorded.mp4,VID 20200131 120624 919 recorded.mp4,True,4739,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200131_120821_542_recorded.mp4,VID 20200131 120821 542 recorded.mp4,True,4745,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200201_132705_266_recorded.mp4,VID 20200201 132705 266 recorded.mp4,True,4748,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200202_085526_468_recorded.mp4,VID 20200202 085526 468 recorded.mp4,True,4751,,Ambiguous match (3 candidates); No recorded action
C:\Users\micro\Documents\Better Up\Media-Manager\to-be-deleted\Gallery__VID__DRS__2020__VID_20200202_085802_994_recorded.mp4,VID 20200202 085802 994 recorded.mp4,True,4754,,Ambiguous match (3 candidates); No recorded action
